motor,harga_otr,dp,pct_dp,tenor,cicilan
REVO FIT FI,19475000.0,5100000.0,0.2619,24,974000.0
REVO FIT FI,19475000.0,5100000.0,0.2619,30,835000.0
REVO FIT FI,19475000.0,5100000.0,0.2619,36,739000.0
REVO FIT FI,19475000.0,5200000.0,0.267,12,1665000.0
REVO FIT FI,19475000.0,5200000.0,0.267,18,1202000.0
REVO FIT FI,19475000.0,5200000.0,0.267,24,968000.0
REVO FIT FI,19475000.0,5200000.0,0.267,30,830000.0
REVO FIT FI,19475000.0,5200000.0,0.267,36,735000.0
REVO FIT FI,19475000.0,5300000.0,0.2721,12,1655000.0
REVO FIT FI,19475000.0,5300000.0,0.2721,18,1195000.0
REVO FIT FI,19475000.0,5300000.0,0.2721,24,962000.0
REVO FIT FI,19475000.0,5300000.0,0.2721,30,825000.0
REVO FIT FI,19475000.0,5300000.0,0.2721,36,731000.0
REVO FIT FI,19475000.0,5400000.0,0.2773,12,1645000.0
REVO FIT FI,19475000.0,5400000.0,0.2773,18,1188000.0
REVO FIT FI,19475000.0,5400000.0,0.2773,24,956000.0
REVO FIT FI,19475000.0,5400000.0,0.2773,30,820000.0
REVO FIT FI,19475000.0,5400000.0,0.2773,36,727000.0
REVO FIT FI,19475000.0,5500000.0,0.2824,12,1635000.0
REVO FIT FI,19475000.0,5500000.0,0.2824,18,1181000.0
REVO FIT FI,19475000.0,5500000.0,0.2824,24,950000.0
REVO FIT FI,19475000.0,5500000.0,0.2824,30,815000.0
REVO FIT FI,19475000.0,5500000.0,0.2824,36,723000.0
REVO FIT FI,19475000.0,5600000.0,0.2875,12,1625000.0
REVO FIT FI,19475000.0,5600000.0,0.2875,18,1174000.0
REVO FIT FI,19475000.0,5600000.0,0.2875,24,944000.0
REVO FIT FI,19475000.0,5600000.0,0.2875,30,810000.0
REVO FIT FI,19475000.0,5600000.0,0.2875,36,719000.0
REVO FIT FI,19475000.0,5700000.0,0.2927,12,1615000.0
REVO FIT FI,19475000.0,5700000.0,0.2927,18,1167000.0
REVO FIT FI,19475000.0,5700000.0,0.2927,24,938000.0
REVO FIT FI,19475000.0,5700000.0,0.2927,30,805000.0
REVO FIT FI,19475000.0,5700000.0,0.2927,36,715000.0
REVO FIT FI,19475000.0,5800000.0,0.2978,12,1605000.0
REVO FIT FI,19475000.0,5800000.0,0.2978,18,1160000.0
REVO FIT FI,19475000.0,5800000.0,0.2978,24,932000.0
REVO FIT FI,19475000.0,5800000.0,0.2978,30,800000.0
REVO FIT FI,19475000.0,5800000.0,0.2978,36,711000.0
REVO FIT FI,19475000.0,5900000.0,0.303,12,1595000.0
REVO FIT FI,19475000.0,5900000.0,0.303,18,1153000.0
REVO FIT FI,19475000.0,5900000.0,0.303,24,926000.0
REVO FIT FI,19475000.0,5900000.0,0.303,30,795000.0
REVO FIT FI,19475000.0,5900000.0,0.303,36,707000.0
REVO FIT FI,19475000.0,6000000.0,0.3081,12,1585000.0
REVO FIT FI,19475000.0,6000000.0,0.3081,18,1146000.0
REVO FIT FI,19475000.0,6000000.0,0.3081,24,920000.0
REVO FIT FI,19475000.0,6000000.0,0.3081,30,790000.0
REVO FIT FI,19475000.0,6000000.0,0.3081,36,703000.0
REVO FIT FI,19475000.0,6100000.0,0.3132,12,1575000.0
REVO FIT FI,19475000.0,6100000.0,0.3132,18,1139000.0
REVO FIT FI,19475000.0,6100000.0,0.3132,24,914000.0
REVO FIT FI,19475000.0,6100000.0,0.3132,30,785000.0
REVO FIT FI,19475000.0,6100000.0,0.3132,36,699000.0
REVO FIT FI,19475000.0,6200000.0,0.3184,12,1565000.0
REVO FIT FI,19475000.0,6200000.0,0.3184,18,1132000.0
REVO FIT FI,19475000.0,6200000.0,0.3184,24,908000.0
REVO FIT FI,19475000.0,6200000.0,0.3184,30,780000.0
REVO FIT FI,19475000.0,6200000.0,0.3184,36,695000.0
REVO FIT FI,19475000.0,6300000.0,0.3235,12,1555000.0
REVO FIT FI,19475000.0,6300000.0,0.3235,18,1125000.0
REVO FIT FI,19475000.0,6300000.0,0.3235,24,902000.0
REVO FIT FI,19475000.0,6300000.0,0.3235,30,775000.0
REVO FIT FI,19475000.0,6300000.0,0.3235,36,691000.0
REVO FIT FI,19475000.0,6400000.0,0.3286,12,1545000.0
REVO FIT FI,19475000.0,6400000.0,0.3286,18,1118000.0
REVO FIT FI,19475000.0,6400000.0,0.3286,24,896000.0
REVO FIT FI,19475000.0,6400000.0,0.3286,30,770000.0
REVO FIT FI,19475000.0,6400000.0,0.3286,36,687000.0
REVO FIT FI,19475000.0,6500000.0,0.3338,12,1535000.0
REVO FIT FI,19475000.0,6500000.0,0.3338,18,1111000.0
REVO FIT FI,19475000.0,6500000.0,0.3338,24,890000.0
REVO FIT FI,19475000.0,6500000.0,0.3338,30,765000.0
REVO FIT FI,19475000.0,6500000.0,0.3338,36,683000.0
REVO FIT FI,19475000.0,6600000.0,0.3389,12,1525000.0
REVO FIT FI,19475000.0,6600000.0,0.3389,18,1104000.0
REVO FIT FI,19475000.0,6600000.0,0.3389,24,884000.0
REVO FIT FI,19475000.0,6600000.0,0.3389,30,760000.0
REVO FIT FI,19475000.0,6600000.0,0.3389,36,679000.0
REVO FIT FI,19475000.0,6700000.0,0.344,12,1515000.0
REVO FIT FI,19475000.0,6700000.0,0.344,18,1097000.0
REVO FIT FI,19475000.0,6700000.0,0.344,24,878000.0
REVO FIT FI,19475000.0,6700000.0,0.344,30,755000.0
REVO FIT FI,19475000.0,6700000.0,0.344,36,675000.0
REVO FIT FI,19475000.0,6800000.0,0.3492,12,1505000.0
REVO FIT FI,19475000.0,6800000.0,0.3492,18,1090000.0
REVO FIT FI,19475000.0,6800000.0,0.3492,24,872000.0
REVO FIT FI,19475000.0,6800000.0,0.3492,30,750000.0
REVO FIT FI,19475000.0,6800000.0,0.3492,36,671000.0
REVO FIT FI,19475000.0,6900000.0,0.3543,12,1495000.0
REVO FIT FI,19475000.0,6900000.0,0.3543,18,1083000.0
REVO FIT FI,19475000.0,6900000.0,0.3543,24,866000.0
REVO FIT FI,19475000.0,6900000.0,0.3543,30,745000.0
REVO FIT FI,19475000.0,6900000.0,0.3543,36,667000.0
REVO FIT FI,19475000.0,7000000.0,0.3594,12,1485000.0
REVO FIT FI,19475000.0,7000000.0,0.3594,18,1076000.0
REVO FIT FI,19475000.0,7000000.0,0.3594,24,860000.0
REVO FIT FI,19475000.0,7000000.0,0.3594,30,740000.0
REVO FIT FI,19475000.0,7000000.0,0.3594,36,663000.0
REVO FIT FI,19475000.0,7100000.0,0.3646,12,1475000.0
REVO FIT FI,19475000.0,7100000.0,0.3646,18,1069000.0
REVO FIT FI,19475000.0,7100000.0,0.3646,24,854000.0
REVO FIT FI,19475000.0,7100000.0,0.3646,30,735000.0
REVO FIT FI,19475000.0,7100000.0,0.3646,36,659000.0
REVO FIT FI,19475000.0,7200000.0,0.3697,12,1465000.0
REVO FIT FI,19475000.0,7200000.0,0.3697,18,1062000.0
REVO FIT FI,19475000.0,7200000.0,0.3697,24,848000.0
REVO FIT FI,19475000.0,7200000.0,0.3697,30,730000.0
REVO FIT FI,19475000.0,7200000.0,0.3697,36,655000.0
SUPRA X FI SP,22725000.0,2300000.0,0.1012,12,2300000.0
SUPRA X FI SP,22725000.0,2300000.0,0.1012,18,1646000.0
SUPRA X FI SP,22725000.0,2300000.0,0.1012,24,1338000.0
SUPRA X FI SP,22725000.0,2300000.0,0.1012,30,1138000.0
SUPRA X FI SP,22725000.0,2300000.0,0.1012,36,1037000.0
SUPRA X FI SP,22725000.0,2400000.0,0.1056,12,2290000.0
SUPRA X FI SP,22725000.0,2400000.0,0.1056,18,1639000.0
SUPRA X FI SP,22725000.0,2400000.0,0.1056,24,1332000.0
SUPRA X FI SP,22725000.0,2400000.0,0.1056,30,1133000.0
SUPRA X FI SP,22725000.0,2400000.0,0.1056,36,1032000.0
SUPRA X FI SP,22725000.0,2500000.0,0.11,12,2280000.0
SUPRA X FI SP,22725000.0,2500000.0,0.11,18,1632000.0
SUPRA X FI SP,22725000.0,2500000.0,0.11,24,1326000.0
SUPRA X FI SP,22725000.0,2500000.0,0.11,30,1128000.0
SUPRA X FI SP,22725000.0,2500000.0,0.11,36,1027000.0
SUPRA X FI SP,22725000.0,2600000.0,0.1144,12,2270000.0
SUPRA X FI SP,22725000.0,2600000.0,0.1144,18,1625000.0
SUPRA X FI SP,22725000.0,2600000.0,0.1144,24,1320000.0
SUPRA X FI SP,22725000.0,2600000.0,0.1144,30,1123000.0
SUPRA X FI SP,22725000.0,2600000.0,0.1144,36,1022000.0
SUPRA X FI SP,22725000.0,2700000.0,0.1188,12,2260000.0
SUPRA X FI SP,22725000.0,2700000.0,0.1188,18,1618000.0
SUPRA X FI SP,22725000.0,2700000.0,0.1188,24,1314000.0
SUPRA X FI SP,22725000.0,2700000.0,0.1188,30,1118000.0
SUPRA X FI SP,22725000.0,2700000.0,0.1188,36,1017000.0
SUPRA X FI SP,22725000.0,2800000.0,0.1232,12,2250000.0
SUPRA X FI SP,22725000.0,2800000.0,0.1232,18,1611000.0
SUPRA X FI SP,22725000.0,2800000.0,0.1232,24,1308000.0
SUPRA X FI SP,22725000.0,2800000.0,0.1232,30,1113000.0
SUPRA X FI SP,22725000.0,2800000.0,0.1232,36,1012000.0
SUPRA X FI SP,22725000.0,2900000.0,0.1276,12,2240000.0
SUPRA X FI SP,22725000.0,2900000.0,0.1276,18,1604000.0
SUPRA X FI SP,22725000.0,2900000.0,0.1276,24,1302000.0
SUPRA X FI SP,22725000.0,2900000.0,0.1276,30,1108000.0
SUPRA X FI SP,22725000.0,2900000.0,0.1276,36,1007000.0
SUPRA X FI SP,22725000.0,3000000.0,0.132,12,2230000.0
SUPRA X FI SP,22725000.0,3000000.0,0.132,18,1597000.0
SUPRA X FI SP,22725000.0,3000000.0,0.132,24,1296000.0
SUPRA X FI SP,22725000.0,3000000.0,0.132,30,1103000.0
SUPRA X FI SP,22725000.0,3000000.0,0.132,36,1002000.0
SUPRA X FI SP,22725000.0,3100000.0,0.1364,12,2220000.0
SUPRA X FI SP,22725000.0,3100000.0,0.1364,18,1590000.0
SUPRA X FI SP,22725000.0,3100000.0,0.1364,24,1290000.0
SUPRA X FI SP,22725000.0,3100000.0,0.1364,30,1098000.0
SUPRA X FI SP,22725000.0,3100000.0,0.1364,36,997000.0
SUPRA X FI SP,22725000.0,3200000.0,0.1408,12,2210000.0
SUPRA X FI SP,22725000.0,3200000.0,0.1408,18,1583000.0
SUPRA X FI SP,22725000.0,3200000.0,0.1408,24,1284000.0
SUPRA X FI SP,22725000.0,3200000.0,0.1408,30,1093000.0
SUPRA X FI SP,22725000.0,3200000.0,0.1408,36,992000.0
SUPRA X FI SP,22725000.0,3300000.0,0.1452,12,2200000.0
SUPRA X FI SP,22725000.0,3300000.0,0.1452,18,1576000.0
SUPRA X FI SP,22725000.0,3300000.0,0.1452,24,1278000.0
SUPRA X FI SP,22725000.0,3300000.0,0.1452,30,1088000.0
SUPRA X FI SP,22725000.0,3300000.0,0.1452,36,987000.0
SUPRA X FI SP,22725000.0,3400000.0,0.1496,12,2190000.0
SUPRA X FI SP,22725000.0,3400000.0,0.1496,18,1569000.0
SUPRA X FI SP,22725000.0,3400000.0,0.1496,24,1272000.0
SUPRA X FI SP,22725000.0,3400000.0,0.1496,30,1083000.0
SUPRA X FI SP,22725000.0,3400000.0,0.1496,36,982000.0
SUPRA X FI SP,22725000.0,3500000.0,0.154,12,2180000.0
SUPRA X FI SP,22725000.0,3500000.0,0.154,18,1562000.0
SUPRA X FI SP,22725000.0,3500000.0,0.154,24,1266000.0
SUPRA X FI SP,22725000.0,3500000.0,0.154,30,1078000.0
SUPRA X FI SP,22725000.0,3500000.0,0.154,36,977000.0
SUPRA X FI SP,22725000.0,3600000.0,0.1584,12,2170000.0
SUPRA X FI SP,22725000.0,3600000.0,0.1584,18,1555000.0
SUPRA X FI SP,22725000.0,3600000.0,0.1584,24,1260000.0
SUPRA X FI SP,22725000.0,3600000.0,0.1584,30,1073000.0
SUPRA X FI SP,22725000.0,3600000.0,0.1584,36,972000.0
SUPRA X FI SP,22725000.0,3700000.0,0.1628,12,2160000.0
SUPRA X FI SP,22725000.0,3700000.0,0.1628,18,1548000.0
SUPRA X FI SP,22725000.0,3700000.0,0.1628,24,1254000.0
SUPRA X FI SP,22725000.0,3700000.0,0.1628,30,1068000.0
SUPRA X FI SP,22725000.0,3700000.0,0.1628,36,967000.0
SUPRA X FI SP,22725000.0,3800000.0,0.1672,12,2150000.0
SUPRA X FI SP,22725000.0,3800000.0,0.1672,18,1541000.0
SUPRA X FI SP,22725000.0,3800000.0,0.1672,24,1248000.0
SUPRA X FI SP,22725000.0,3800000.0,0.1672,30,1063000.0
SUPRA X FI SP,22725000.0,3800000.0,0.1672,36,962000.0
SUPRA X FI SP,22725000.0,3900000.0,0.1716,12,2140000.0
SUPRA X FI SP,22725000.0,3900000.0,0.1716,18,1534000.0
SUPRA X FI SP,22725000.0,3900000.0,0.1716,24,1242000.0
SUPRA X FI SP,22725000.0,3900000.0,0.1716,30,1058000.0
SUPRA X FI SP,22725000.0,3900000.0,0.1716,36,957000.0
SUPRA X FI SP,22725000.0,4000000.0,0.176,12,2130000.0
SUPRA X FI SP,22725000.0,4000000.0,0.176,18,1527000.0
SUPRA X FI SP,22725000.0,4000000.0,0.176,24,1236000.0
SUPRA X FI SP,22725000.0,4000000.0,0.176,30,1053000.0
SUPRA X FI SP,22725000.0,4000000.0,0.176,36,952000.0
SUPRA X FI SP,22725000.0,4100000.0,0.1804,12,2120000.0
SUPRA X FI SP,22725000.0,4100000.0,0.1804,18,1520000.0
SUPRA X FI SP,22725000.0,4100000.0,0.1804,24,1230000.0
SUPRA X FI SP,22725000.0,4100000.0,0.1804,30,1048000.0
SUPRA X FI SP,22725000.0,4100000.0,0.1804,36,947000.0
SUPRA X FI SP,22725000.0,4200000.0,0.1848,12,2110000.0
SUPRA X FI SP,22725000.0,4200000.0,0.1848,18,1513000.0
SUPRA X FI SP,22725000.0,4200000.0,0.1848,24,1224000.0
SUPRA X FI SP,22725000.0,4200000.0,0.1848,30,1043000.0
SUPRA X FI SP,22725000.0,4200000.0,0.1848,36,942000.0
SUPRA X FI SP,22725000.0,4300000.0,0.1892,12,2100000.0
SUPRA X FI SP,22725000.0,4300000.0,0.1892,18,1506000.0
SUPRA X FI SP,22725000.0,4300000.0,0.1892,24,1218000.0
SUPRA X FI SP,22725000.0,4300000.0,0.1892,30,1038000.0
SUPRA X FI SP,22725000.0,4300000.0,0.1892,36,937000.0
SUPRA X FI SP,22725000.0,4400000.0,0.1936,12,2090000.0
SUPRA X FI SP,22725000.0,4400000.0,0.1936,18,1499000.0
SUPRA X FI SP,22725000.0,4400000.0,0.1936,24,1212000.0
SUPRA X FI SP,22725000.0,4400000.0,0.1936,30,1033000.0
SUPRA X FI SP,22725000.0,4400000.0,0.1936,36,932000.0
SUPRA X FI SP,22725000.0,4500000.0,0.198,12,2080000.0
SUPRA X FI SP,22725000.0,4500000.0,0.198,18,1492000.0
SUPRA X FI SP,22725000.0,4500000.0,0.198,24,1206000.0
SUPRA X FI SP,22725000.0,4500000.0,0.198,30,1028000.0
SUPRA X FI SP,22725000.0,4500000.0,0.198,36,927000.0
SUPRA X FI SP,22725000.0,4600000.0,0.2024,12,2070000.0
SUPRA X FI SP,22725000.0,4600000.0,0.2024,18,1485000.0
SUPRA X FI SP,22725000.0,4600000.0,0.2024,24,1200000.0
SUPRA X FI SP,22725000.0,4600000.0,0.2024,30,1023000.0
SUPRA X FI SP,22725000.0,4600000.0,0.2024,36,922000.0
SUPRA X FI SP,22725000.0,4700000.0,0.2068,12,2060000.0
SUPRA X FI SP,22725000.0,4700000.0,0.2068,18,1478000.0
SUPRA X FI SP,22725000.0,4700000.0,0.2068,24,1194000.0
SUPRA X FI SP,22725000.0,4700000.0,0.2068,30,1018000.0
SUPRA X FI SP,22725000.0,4700000.0,0.2068,36,917000.0
SUPRA X FI SP,22725000.0,4800000.0,0.2112,12,2050000.0
SUPRA X FI SP,22725000.0,4800000.0,0.2112,18,1471000.0
SUPRA X FI SP,22725000.0,4800000.0,0.2112,24,1188000.0
SUPRA X FI SP,22725000.0,4800000.0,0.2112,30,1013000.0
SUPRA X FI SP,22725000.0,4800000.0,0.2112,36,912000.0
SUPRA X FI SP,22725000.0,4900000.0,0.2156,12,2040000.0
SUPRA X FI SP,22725000.0,4900000.0,0.2156,18,1464000.0
SUPRA X FI SP,22725000.0,4900000.0,0.2156,24,1182000.0
SUPRA X FI SP,22725000.0,4900000.0,0.2156,30,1008000.0
SUPRA X FI SP,22725000.0,4900000.0,0.2156,36,907000.0
SUPRA X FI SP,22725000.0,5000000.0,0.22,12,2030000.0
SUPRA X FI SP,22725000.0,5000000.0,0.22,18,1457000.0
SUPRA X FI SP,22725000.0,5000000.0,0.22,24,1176000.0
SUPRA X FI SP,22725000.0,5000000.0,0.22,30,1003000.0
SUPRA X FI SP,22725000.0,5000000.0,0.22,36,902000.0
SUPRA X FI SP,22725000.0,5100000.0,0.2244,12,2020000.0
SUPRA X FI SP,22725000.0,5100000.0,0.2244,18,1450000.0
SUPRA X FI SP,22725000.0,5100000.0,0.2244,24,1170000.0
SUPRA X FI SP,22725000.0,5100000.0,0.2244,30,998000.0
SUPRA X FI SP,22725000.0,5100000.0,0.2244,36,897000.0
SUPRA X FI SP,22725000.0,5200000.0,0.2288,12,2010000.0
SUPRA X FI SP,22725000.0,5200000.0,0.2288,18,1443000.0
SUPRA X FI SP,22725000.0,5200000.0,0.2288,24,1164000.0
SUPRA X FI SP,22725000.0,5200000.0,0.2288,30,993000.0
SUPRA X FI SP,22725000.0,5200000.0,0.2288,36,892000.0
SUPRA X FI SP,22725000.0,5300000.0,0.2332,12,2000000.0
SUPRA X FI SP,22725000.0,5300000.0,0.2332,18,1436000.0
SUPRA X FI SP,22725000.0,5300000.0,0.2332,24,1158000.0
SUPRA X FI SP,22725000.0,5300000.0,0.2332,30,988000.0
SUPRA X FI SP,22725000.0,5300000.0,0.2332,36,887000.0
SUPRA X FI SP,22725000.0,5400000.0,0.2376,12,1990000.0
SUPRA X FI SP,22725000.0,5400000.0,0.2376,18,1429000.0
SUPRA X FI SP,22725000.0,5400000.0,0.2376,24,1152000.0
SUPRA X FI SP,22725000.0,5400000.0,0.2376,30,983000.0
SUPRA X FI SP,22725000.0,5400000.0,0.2376,36,882000.0
SUPRA X FI SP,22725000.0,5500000.0,0.242,12,1980000.0
SUPRA X FI SP,22725000.0,5500000.0,0.242,18,1422000.0
SUPRA X FI SP,22725000.0,5500000.0,0.242,24,1146000.0
SUPRA X FI SP,22725000.0,5500000.0,0.242,30,978000.0
SUPRA X FI SP,22725000.0,5500000.0,0.242,36,877000.0
SUPRA X FI SP,22725000.0,5600000.0,0.2464,12,1970000.0
SUPRA X FI SP,22725000.0,5600000.0,0.2464,18,1415000.0
SUPRA X FI SP,22725000.0,5600000.0,0.2464,24,1140000.0
SUPRA X FI SP,22725000.0,5600000.0,0.2464,30,973000.0
SUPRA X FI SP,22725000.0,5600000.0,0.2464,36,872000.0
SUPRA X FI SP,22725000.0,5700000.0,0.2508,12,1960000.0
SUPRA X FI SP,22725000.0,5700000.0,0.2508,18,1408000.0
SUPRA X FI SP,22725000.0,5700000.0,0.2508,24,1134000.0
SUPRA X FI SP,22725000.0,5700000.0,0.2508,30,968000.0
SUPRA X FI SP,22725000.0,5700000.0,0.2508,36,867000.0
SUPRA X FI SP,22725000.0,5800000.0,0.2552,12,1950000.0
SUPRA X FI SP,22725000.0,5800000.0,0.2552,18,1401000.0
SUPRA X FI SP,22725000.0,5800000.0,0.2552,24,1128000.0
SUPRA X FI SP,22725000.0,5800000.0,0.2552,30,963000.0
SUPRA X FI SP,22725000.0,5800000.0,0.2552,36,862000.0
SUPRA X FI SP,22725000.0,5900000.0,0.2596,12,1940000.0
SUPRA X FI SP,22725000.0,5900000.0,0.2596,18,1394000.0
SUPRA X FI SP,22725000.0,5900000.0,0.2596,24,1122000.0
SUPRA X FI SP,22725000.0,5900000.0,0.2596,30,958000.0
SUPRA X FI SP,22725000.0,5900000.0,0.2596,36,857000.0
SUPRA X FI SP,22725000.0,6000000.0,0.264,12,1930000.0
SUPRA X FI SP,22725000.0,6000000.0,0.264,18,1387000.0
SUPRA X FI SP,22725000.0,6000000.0,0.264,24,1116000.0
SUPRA X FI SP,22725000.0,6000000.0,0.264,30,953000.0
SUPRA X FI SP,22725000.0,6000000.0,0.264,36,852000.0
SUPRA X FI SP,22725000.0,6100000.0,0.2684,12,1920000.0
SUPRA X FI SP,22725000.0,6100000.0,0.2684,18,1380000.0
SUPRA X FI SP,22725000.0,6100000.0,0.2684,24,1110000.0
SUPRA X FI SP,22725000.0,6100000.0,0.2684,30,948000.0
SUPRA X FI SP,22725000.0,6100000.0,0.2684,36,847000.0
SUPRA X FI SP,22725000.0,6200000.0,0.2728,12,1910000.0
SUPRA X FI SP,22725000.0,6200000.0,0.2728,18,1373000.0
SUPRA X FI SP,22725000.0,6200000.0,0.2728,24,1104000.0
SUPRA X FI SP,22725000.0,6200000.0,0.2728,30,943000.0
SUPRA X FI SP,22725000.0,6200000.0,0.2728,36,842000.0
SUPRA X FI SP,22725000.0,6300000.0,0.2772,12,1900000.0
SUPRA X FI SP,22725000.0,6300000.0,0.2772,18,1366000.0
SUPRA X FI SP,22725000.0,6300000.0,0.2772,24,1098000.0
SUPRA X FI SP,22725000.0,6300000.0,0.2772,30,938000.0
SUPRA X FI SP,22725000.0,6300000.0,0.2772,36,837000.0
SUPRA X FI SP,22725000.0,6400000.0,0.2816,12,1890000.0
SUPRA X FI SP,22725000.0,6400000.0,0.2816,18,1359000.0
SUPRA X FI SP,22725000.0,6400000.0,0.2816,24,1092000.0
SUPRA X FI SP,22725000.0,6400000.0,0.2816,30,933000.0
SUPRA X FI SP,22725000.0,6400000.0,0.2816,36,832000.0
SUPRA X FI SP,22725000.0,6500000.0,0.286,12,1880000.0
SUPRA X FI SP,22725000.0,6500000.0,0.286,18,1352000.0
SUPRA X FI SP,22725000.0,6500000.0,0.286,24,1086000.0
SUPRA X FI SP,22725000.0,6500000.0,0.286,30,928000.0
SUPRA X FI SP,22725000.0,6500000.0,0.286,36,827000.0
SUPRA X FI SP,22725000.0,6600000.0,0.2904,12,1870000.0
SUPRA X FI SP,22725000.0,6600000.0,0.2904,18,1345000.0
SUPRA X FI SP,22725000.0,6600000.0,0.2904,24,1080000.0
SUPRA X FI SP,22725000.0,6600000.0,0.2904,30,923000.0
SUPRA X FI SP,22725000.0,6600000.0,0.2904,36,822000.0
SUPRA X FI SP,22725000.0,6700000.0,0.2948,12,1860000.0
SUPRA X FI SP,22725000.0,6700000.0,0.2948,18,1338000.0
SUPRA X FI SP,22725000.0,6700000.0,0.2948,24,1074000.0
SUPRA X FI SP,22725000.0,6700000.0,0.2948,30,918000.0
SUPRA X FI SP,22725000.0,6700000.0,0.2948,36,817000.0
SUPRA X FI SP,22725000.0,6800000.0,0.2992,12,1850000.0
SUPRA X FI SP,22725000.0,6800000.0,0.2992,18,1331000.0
SUPRA X FI SP,22725000.0,6800000.0,0.2992,24,1068000.0
SUPRA X FI SP,22725000.0,6800000.0,0.2992,30,913000.0
SUPRA X FI SP,22725000.0,6800000.0,0.2992,36,812000.0
SUPRA X FI SP,22725000.0,6900000.0,0.3036,12,1840000.0
SUPRA X FI SP,22725000.0,6900000.0,0.3036,18,1324000.0
SUPRA X FI SP,22725000.0,6900000.0,0.3036,24,1062000.0
SUPRA X FI SP,22725000.0,6900000.0,0.3036,30,908000.0
SUPRA X FI SP,22725000.0,6900000.0,0.3036,36,807000.0
SUPRA X FI SP,22725000.0,7000000.0,0.308,12,1830000.0
SUPRA X FI SP,22725000.0,7000000.0,0.308,18,1317000.0
SUPRA X FI SP,22725000.0,7000000.0,0.308,24,1056000.0
SUPRA X FI SP,22725000.0,7000000.0,0.308,30,903000.0
SUPRA X FI SP,22725000.0,7000000.0,0.308,36,802000.0
SUPRA X FI SP,22725000.0,7100000.0,0.3124,12,1820000.0
SUPRA X FI SP,22725000.0,7100000.0,0.3124,18,1310000.0
SUPRA X FI SP,22725000.0,7100000.0,0.3124,24,1050000.0
SUPRA X FI SP,22725000.0,7100000.0,0.3124,30,898000.0
SUPRA X FI SP,22725000.0,7100000.0,0.3124,36,797000.0
SUPRA X FI SP,22725000.0,7200000.0,0.3168,12,1810000.0
SUPRA X FI SP,22725000.0,7200000.0,0.3168,18,1303000.0
SUPRA X FI SP,22725000.0,7200000.0,0.3168,24,1044000.0
SUPRA X FI SP,22725000.0,7200000.0,0.3168,30,893000.0
SUPRA X FI SP,22725000.0,7200000.0,0.3168,36,792000.0
SUPRA X FI SP,22725000.0,7300000.0,0.3212,12,1800000.0
SUPRA X FI SP,22725000.0,7300000.0,0.3212,18,1296000.0
SUPRA X FI SP,22725000.0,7300000.0,0.3212,24,1038000.0
SUPRA X FI SP,22725000.0,7300000.0,0.3212,30,888000.0
SUPRA X FI SP,22725000.0,7300000.0,0.3212,36,787000.0
SUPRA X FI SP,22725000.0,7400000.0,0.3256,12,1790000.0
SUPRA X FI SP,22725000.0,7400000.0,0.3256,18,1289000.0
SUPRA X FI SP,22725000.0,7400000.0,0.3256,24,1032000.0
SUPRA X FI SP,22725000.0,7400000.0,0.3256,30,883000.0
SUPRA X FI SP,22725000.0,7400000.0,0.3256,36,782000.0
SUPRA X FI SP,22725000.0,7500000.0,0.33,12,1780000.0
SUPRA X FI SP,22725000.0,7500000.0,0.33,18,1282000.0
SUPRA X FI SP,22725000.0,7500000.0,0.33,24,1026000.0
SUPRA X FI SP,22725000.0,7500000.0,0.33,30,878000.0
SUPRA X FI SP,22725000.0,7500000.0,0.33,36,777000.0
SUPRA X FI SP,22725000.0,7600000.0,0.3344,12,1770000.0
SUPRA X FI SP,22725000.0,7600000.0,0.3344,18,1275000.0
SUPRA X FI SP,22725000.0,7600000.0,0.3344,24,1020000.0
SUPRA X FI SP,22725000.0,7600000.0,0.3344,30,873000.0
SUPRA X FI SP,22725000.0,7600000.0,0.3344,36,772000.0
SUPRA X FI SP,22725000.0,7700000.0,0.3388,12,1760000.0
SUPRA X FI SP,22725000.0,7700000.0,0.3388,18,1268000.0
SUPRA X FI SP,22725000.0,7700000.0,0.3388,24,1014000.0
SUPRA X FI SP,22725000.0,7700000.0,0.3388,30,868000.0
SUPRA X FI SP,22725000.0,7700000.0,0.3388,36,767000.0
SUPRA X FI SP,22725000.0,7800000.0,0.3432,12,1750000.0
SUPRA X FI SP,22725000.0,7800000.0,0.3432,18,1261000.0
SUPRA X FI SP,22725000.0,7800000.0,0.3432,24,1008000.0
SUPRA X FI SP,22725000.0,7800000.0,0.3432,30,863000.0
SUPRA X FI SP,22725000.0,7800000.0,0.3432,36,762000.0
SUPRA X FI SP,22725000.0,7900000.0,0.3476,12,1740000.0
SUPRA X FI SP,22725000.0,7900000.0,0.3476,18,1254000.0
SUPRA X FI SP,22725000.0,7900000.0,0.3476,24,1002000.0
SUPRA X FI SP,22725000.0,7900000.0,0.3476,30,858000.0
SUPRA X FI SP,22725000.0,7900000.0,0.3476,36,757000.0
SUPRA X FI SP,22725000.0,8000000.0,0.352,12,1730000.0
SUPRA X FI SP,22725000.0,8000000.0,0.352,18,1247000.0
SUPRA X FI SP,22725000.0,8000000.0,0.352,24,996000.0
SUPRA X FI SP,22725000.0,8000000.0,0.352,30,853000.0
SUPRA X FI SP,22725000.0,8000000.0,0.352,36,752000.0
SUPRA X FI SP,22725000.0,8100000.0,0.3564,12,1720000.0
SUPRA X FI SP,22725000.0,8100000.0,0.3564,18,1240000.0
